pays,ville,code postal
FR,ST QUENTIN LE VERGER,51120
FR,ST REMY SOUS BROYES,51120
FR,ST SATURNIN,51260
FR,ST THOMAS EN ARGONNE,51800
FR,SARCY,51170
FR,SAUDOY,51120
FR,SCRUPT,51340
FR,SILLERY,51500
FR,SOIZY AUX BOIS,51120
FR,SOMSOIS,51290
FR,SOULANGES,51300
FR,SUIZY LE FRANC,51270
FR,THIL,51220
FR,VAL DE VESLE,51360
FR,TRIGNY,51140
FR,VADENAY,51400
FR,VALMY,51800
FR,VANAULT LE CHATEL,51330
FR,VATRY,51320
FR,VAVRAY LE GRAND,51300
FR,VAVRAY LE PETIT,51300
FR,VERT TOULON,51130
FR,VILLENEUVE LA LIONNE,51310
FR,VILLENEUVE RENNEVILLE CHEVIGNY,51130
FR,VILLERS AUX BOIS,51130
FR,LA VILLE SOUS ORBAIS,51270
FR,VILLEVENARD,51270
FR,VITRY LE FRANCOIS,51300
FR,VRAUX,51150
FR,MAGENTA,51530
FR,AMBONVILLE,52110
FR,ANDELOT BLANCHEVILLE,52700
FR,ATTANCOURT,52130
FR,AUJEURRES,52190
FR,AUTREVILLE SUR LA RENNE,52120
FR,AUTREVILLE SUR LA RENNE,52330
FR,AVRECOURT,52140
FR,BAISSEY,52250
FR,BEAUCHEMIN,52260
FR,ROCHES BETTAINCOURT,52270
FR,BOURBONNE LES BAINS,52400
FR,BREUVANNES EN BASSIGNY,52240
FR,BROUSSEVAL,52130
FR,CHALINDREY,52600
FR,VALS DES TILLES,52160
FR,CHALVRAINES,52700
FR,CHANGEY,52360
FR,CHATEAUVILLAIN,52120
FR,CHAUMONT,52000
FR,CIRFONTAINES EN AZOIS,52370
FR,CLINCHAMP,52700
FR,COIFFY LE BAS,52400
FR,COLOMBEY LES DEUX EGLISES,52330
FR,CONSIGNY,52700
FR,COURCELLES EN MONTAGNE,52200
FR,CUREL,52300
FR,CURMONT,52330
FR,DARMANNES,52700
FR,DOMMARIEN,52190
FR,DOMMARTIN LE ST PERE,52110
FR,DOULEVANT LE CHATEAU,52110
FR,EPIZON,52230
FR,LE VAL D ESNOMS,52190
FR,EUFFIGNEIX,52000
FR,EURVILLE BIENVILLE,52410
FR,FAVEROLLES,52260
FR,FAYS,52130
FR,FONTAINES SUR MARNE,52170
FR,FOULAIN,52800
FR,FRONCLES,52320
FR,LA GENEVROYE,52320
FR,GILLANCOURT,52330
FR,GILLAUME,52230
FR,GILLEY,52500
FR,GRAFFIGNY CHEMIN,52150
FR,GRENANT,52500
FR,GUINDRECOURT AUX ORMES,52300
FR,HACOURT,52150
FR,HARREVILLE LES CHANTEURS,52150
FR,HAUTE AMANCE,52600
FR,HUMES JORQUENAY,52200
FR,IS EN BASSIGNY,52140
FR,JONCHERY,52000
FR,LANEUVILLE AU PONT,52100
FR,LANGRES,52200
FR,GARCELLES SECQUEVILLE,14540
FR,GENNEVILLE,14600
FR,GLANVILLE,14950
FR,GLOS,14100
FR,GRANDCAMP MAISY,14450
FR,GRENTHEVILLE,14540
FR,HIEVILLE,14170
FR,HOTOT EN AUGE,14430
FR,IFS,14123
FR,JORT,14170
FR,JURQUES,14260
FR,JUVIGNY SUR SEULLES,14250
FR,LAIZE LA VILLE,14320
FR,LA LANDE SUR DROME,14240
FR,LANDELLES ET COUPIGNY,14380
FR,LANDES SUR AJON,14310
FR,LIVAROT PAYS D AUGE,14140
FR,LIVAROT PAYS D AUGE,14290
FR,MAISONCELLES SUR AJON,14210
FR,LE MARAIS LA CHAPELLE,14620
FR,MAROLLES,14100
FR,MAY SUR ORNE,14320
FR,LE MESNIL CAUSSOIS,14380
FR,LE MESNIL PATRY,14740
FR,LE MESNIL ROBERT,14380
FR,MONDRAINVILLE,14210
FR,MONFREVILLE,14230
FR,MONTEILLE,14270
FR,MONTREUIL EN AUGE,14340
FR,MONTVIETTE,14140
FR,MOULINES,14220
FR,MOYAUX,14590
FR,ONDEFONTAINE,14260
FR,ORBEC,14290
FR,OUVILLE LA BIEN TOURNEE,14170
FR,PENNEDEPIE,14600
FR,PERRIERES,14170
FR,PONTECOULANT,14110
FR,PORT EN BESSIN HUPPAIN,14520
FR,POUSSY LA CAMPAGNE,14540
FR,PREAUX BOCAGE,14210
FR,BIEVILLE QUETIEVILLE,14270
FR,QUETTEVILLE,14130
FR,ROCQUES,14100
FR,LA ROQUE BAIGNARD,14340
FR,ROUCAMPS,14260
FR,RUBERCY,14710
FR,ST AUBIN DES BOIS,14380
FR,ST CONTEST,14280
FR,VALORBIQUET,14290
FR,ST DENIS DE MERE,14110
FR,ST GATIEN DES BOIS,14130
FR,ST GERMAIN D ECTOT,14240
FR,ST GERMAIN DU PERT,14230
FR,ST GERMAIN LE VASSON,14190
FR,STE HONORINE DE DUCY,14240
FR,ST HYMER,14130
FR,ST JEAN DES ESSARTIERS,14350
FR,ST JEAN LE BLANC,14770
FR,ST JULIEN LE FAUCON,14140
FR,ST LAURENT DU MONT,14340
FR,ST MANVIEU BOCAGE,14380
FR,STE MARIE OUTRE L EAU,14380
FR,ST MARTIN DE BIENFAITE LA CRESSONNIERE,14290
FR,ST MARTIN DES ENTREES,14400
FR,ST PAUL DU VERNAY,14490
FR,ST PIERRE SUR DIVES,14170
FR,ST SEVER CALVADOS,14380
FR,ST VAAST EN AUGE,14640
FR,SEPT VENTS,14240
FR,LE HOM,14220
FR,TILLY LA CAMPAGNE,14540
FR,L OUDON,14170
FR,TOUFFREVILLE,14940
FR,TRACY SUR MER,14117
FR,TROUVILLE SUR MER,14360
FR,VACOGNES NEUILLY,14210
FR,VALDALLIERE,14350
FR,VALDALLIERE,14410
FR,VAUX SUR SEULLES,14400
FR,VENDEUVRE,14170
FR,VERSON,14790
FR,VIEUX FUME,14270
FR,VIGNATS,14700
FR,VILLERS SUR MER,14640
FR,VIRE NORMANDIE,14500
FR,ALLEUZE,15100
FR,ALLY,15700
FR,ANTIGNAC,15240
FR,ARCHES,15200
FR,AURILLAC,15000
FR,AUZERS,15240
FR,BONNAC,15500
FR,CHANGY,42310
FR,CHAVANAY,42410
FR,CHERIER,42430
FR,CHEVRIERES,42140
FR,CHIRASSIMONT,42114
FR,CLEPPE,42110
FR,CROIZET SUR GAND,42540
FR,DOIZIEUX,42740
FR,FIRMINY,42700
FR,GREZIEUX LE FROMENTAL,42600
FR,GREZOLLES,42260
FR,JONZIEUX,42660
FR,JURE,42430
FR,LAVIEU,42560
FR,LENTIGNY,42155
FR,LERIGNEUX,42600
FR,LUPE,42520
FR,MALLEVAL,42520
FR,MARGERIE CHANTAGRET,42560
FR,MARINGES,42140
FR,MAROLS,42560
FR,MARS,42750
FR,MONTARCHER,42380
FR,MONTBRISON,42600
FR,NEAUX,42470
FR,LES NOES,42370
FR,PAVEZIN,42410
FR,PINAY,42590
FR,PLANFOY,42660
FR,PONCINS,42110
FR,POUILLY LES NONAINS,42155
FR,PRALONG,42600
FR,PRECIEUX,42600
FR,RIORGES,42153
FR,ROISEY,42520
FR,ST APPOLINARD,42520
FR,ST BARTHELEMY LESTRA,42110
FR,STE CROIX EN JAREZ,42800
FR,ST CYR DE VALORGES,42114
FR,STE FOY ST SULPICE,42110
FR,ST GERMAIN LAVAL,42260
FR,ST HILAIRE SOUS CHARLIEU,42190
FR,ST JOSEPH,42800
FR,ST LEGER SUR ROANNE,42155
FR,ST MICHEL SUR RHONE,42410
FR,ST PAUL D UZORE,42600
FR,ST ROMAIN LA MOTTE,42640
FR,ST THOMAS LA GARDE,42600
FR,ST THURIN,42111
FR,ST VINCENT DE BOISSET,42120
FR,SORBIERS,42290
FR,SURY LE COMTAL,42450
FR,TARENTAISE,42660
FR,THELIS LA COMBE,42220
FR,UNIEUX,42240
FR,URBISE,42310
FR,USSON EN FOREZ,42550
FR,VALFLEURY,42320
FR,VERRIERES EN FOREZ,42600
FR,VILLARS,42390
FR,VILLEREST,42300
FR,VIRICELLES,42140
FR,VIRIGNEUX,42140
FR,ALLEGRE,43270
FR,ALLEYRAC,43150
FR,VISSAC AUTEYRAC,43300
FR,BAS EN BASSET,43210
FR,BELLEVUE LA MONTAGNE,43350
FR,BERBEZIT,43160
FR,BLASSAC,43380
FR,BOISSET,43500
FR,BOURNONCLE ST PIERRE,43360
FR,CHAMPCLAUSE,43430
FR,CHASSIGNOLLES,43440
FR,CHAVANIAC LAFAYETTE,43230
FR,COLLAT,43230
FR,CONNANGLES,43160
FR,COUBON,43700
FR,ESPALEM,43450
FR,ESPALY ST MARCEL,43000
FR,FELINES,43160
FR,FREYCENET LA CUCHE,43150
FR,FRUGIERES LE PIN,43230
FR,GOUDET,43150
FR,LAUSSONNE,43150
FR,LAVAUDIEU,43100
FR,MALREVERS,43800
FR,MALVIERES,43160
FR,MAZET ST VOY,43520
FR,PAULHAGUET,43230
FR,PRADELLES,43420
FR,PRADES,43300
FR,QUEYRIERES,43260
FR,RAUCOULES,43290
FR,ST ARCONS D ALLIER,43300
FR,ST BONNET LE FROID,43290
FR,ST DIDIER EN VELAY,43140
FR,ST ILPIZE,43380
FR,ST JEAN D AUBRIGOUX,43500
FR,ST JEAN DE NAY,43320
FR,VRAIGNES LES HORNOY,80640
FR,WIENCOURT L EQUIPEE,80170
FR,YAUCOURT BUSSUS,80135
FR,ALBAN,81250
FR,ALBINE,81240
FR,AMARENS,81170
FR,AUSSILLON,81200
FR,BELLEGARDE MARSAL,81430
FR,BERLATS,81260
FR,BERNAC,81150
FR,BLAYE LES MINES,81400
FR,BOURNAZEL,81170
FR,BRIATEXTE,81390
FR,CADIX,81340
FR,CAMBON,81990
FR,CORDES SUR CIEL,81170
FR,COURRIS,81340
FR,CRESPINET,81350
FR,CUQ TOULZA,81470
FR,ESPERAUSSES,81260
FR,FIAC,81500
FR,FLORENTIN,81150
FR,FRAISSINES,81340
FR,LE FRAYSSE,81430
FR,LABESSIERE CANDEIL,81300
FR,LABRUGUIERE,81290
FR,LACAUNE,81230
FR,GUITALENS L ALBAREDE,81220
FR,LAMILLARIE,81120
FR,LASFAILLADES,81260
FR,LOMBERS,81120
FR,LOUBERS,81170
FR,MARSSAC SUR TARN,81150
FR,MARZENS,81500
FR,MASSALS,81250
FR,MAURENS SCOPONT,81470
FR,MIRANDOL BOURGNOUNAC,81190
FR,MONTDURAUSSE,81630
FR,MONTELS,81140
FR,MONTFA,81210
FR,PALLEVILLE,81700
FR,PAMPELONNE,81190
FR,PAYRIN AUGMONTEL,81660
FR,PEYREGOUX,81440
FR,POUDIS,81700
FR,PUECHOURSI,81470
FR,PUYGOUZON,81990
FR,RAYSSAC,81330
FR,LE RIOLS,81170
FR,ROSIERES,81400
FR,ROUAIROUX,81240
FR,ST BEAUZILE,81140
FR,ST CHRISTOPHE,81190
FR,STE GEMME,81190
FR,ST GERMAIN DES PRES,81700
FR,ST JEAN DE VALS,81210
FR,ST MARCEL CAMPES,81170
FR,ST SALVY DE LA BALME,81490
FR,SAIX,81710
FR,SAUVETERRE,81240
FR,SOUEL,81170
FR,TERSSAC,81150
FR,TEULAT,81500
FR,TONNAC,81170
FR,VEILHES,81500
FR,VIRAC,81640
FR,VITERBE,81220
FR,AUVILLAR,82340
FR,BALIGNAC,82120
FR,LES BARTHES,82100
FR,BEAUPUY,82600
FR,BRESSOLS,82710
FR,CANALS,82170
FR,CASTELSAGRAT,82400
FR,CASTERA BOUZET,82120
FR,CAUSSADE,82300
FR,CAYRIECH,82240
FR,ESPALAIS,82400
FR,FAJOLLES,82210
FR,FINHAN,82700
FR,GENSAC,82120
FR,GIMAT,82500
FR,GLATENS,82500
FR,GOLFECH,82400
FR,LABASTIDE DU TEMPLE,82100
FR,LABOURGADE,82100
FR,LACHAPELLE,82120
FR,LACOURT ST PIERRE,82290
FR,LAVIT,82120
FR,LEOJAC,82230
FR,LOZE,82160
FR,MALAUSE,82200
FR,MANSONVILLE,82120
FR,MARSAC,82120
FR,MEAUZAC,82290
FR,MIRABEL,82440
FR,MONTAGUDET,82110
FR,MONTALZAT,82270
FR,FERRIERES POUSSAROU,34360
FR,FONTANES,34270
FR,FOUZILHON,34480
FR,GABIAN,34320
FR,GALARGUES,34160
FR,GARRIGUES,34160
FR,LAVERUNE,34880
FR,LUNEL VIEL,34400
FR,MAGALAS,34480
FR,MARAUSSAN,34370
FR,MARSILLARGUES,34590
FR,MAS DE LONDRES,34380
FR,MONTARNAUD,34570
FR,MONTFERRIER SUR LEZ,34980
FR,MONTOULIEU,34190
FR,MURLES,34980
FR,NEZIGNAN L EVEQUE,34120
FR,NIZAS,34320
FR,NOTRE DAME DE LONDRES,34380
FR,OCTON,34800
FR,PAILHES,34490
FR,PARDAILHAN,34360
FR,PEGAIROLLES DE L ESCALETTE,34700
FR,POILHES,34310
FR,POPIAN,34230
FR,LE POUJOL SUR ORB,34600
FR,PRADES SUR VERNAZOBRE,34360
FR,PREMIAN,34390
FR,PUILACHER,34230
FR,PUISSALICON,34480
FR,ROQUESSELS,34320
FR,ROSIS,34610
FR,ROUJAN,34320
FR,ST BAUZILLE DE LA SYLVE,34230
FR,ST CHRISTOL,34400
FR,ST DREZERY,34160
FR,ST ETIENNE D ALBAGNAN,34390
FR,ST GUILHEM LE DESERT,34150
FR,ST JEAN DE FOS,34150
FR,ST JEAN DE LA BLAQUIERE,34700
FR,ST MAURICE NAVACELLES,34190
FR,ST NAZAIRE DE PEZAN,34400
FR,ST PARGOIRE,34230
FR,ST PONS DE THOMIERES,34220
FR,ST SERIES,34400
FR,ST VINCENT DE BARBEYRARGUES,34730
FR,ST VINCENT D OLARGUES,34390
FR,SALASC,34800
FR,SAUVIAN,34410
FR,SERIGNAN,34410
FR,SETE,34200
FR,SORBS,34520
FR,SOUMONT,34700
FR,TOURBES,34120
FR,TRESSAN,34230
FR,VENDARGUES,34740
FR,VILLENEUVE LES BEZIERS,34420
FR,VILLENEUVE LES BEZIERS,34500
FR,ANDOUILLE NEUVILLE,35250
FR,BAGUER MORVAN,35120
FR,BAILLE,35460
FR,BAIN DE BRETAGNE,35470
FR,BAINS SUR OUST,35600
FR,BAULON,35580
FR,BEDEE,35137
FR,LA BOSSE DE BRETAGNE,35320
FR,BREAL SOUS MONTFORT,35310
FR,BRIELLES,35370
FR,CAMPEL,35330
FR,LA CHAPELLE CHAUSSEE,35630
FR,LA CHAPELLE DES FOUGERETZ,35520
FR,LA CHAPELLE DU LOU DU LAC,35360
FR,CHATEAUBOURG,35220
FR,CHELUN,35640
FR,CHERRUEIX,35120
FR,COMBLESSAC,35330
FR,COMBOURG,35270
FR,CUGUEN,35270
FR,DOMALAIN,35680
FR,EPINIAC,35120
FR,ETRELLES,35370
FR,GENNES SUR SEICHE,35370
FR,GEVEZE,35850
FR,GUICHEN,35580
FR,GUIGNEN,35580
FR,LAIGNELET,35133
FR,LANGOUET,35630
FR,MAXENT,35380
FR,MELESSE,35520
FR,LA MEZIERE,35520
FR,MINIAC MORVAN,35540
FR,MONTAUTOUR,35210
FR,MONTREUIL LE GAST,35520
FR,MONTREUIL SOUS PEROUSE,35500
FR,MOULINS,35680
FR,MOUTIERS,35130
FR,NOYAL SUR VILAINE,35530
FR,PIPRIAC,35550
FR,PLESDER,35720
FR,PRINCE,35210
FR,LANQUES SUR ROGNON,52800
FR,LATRECEY ORMOY SUR AUBE,52120
FR,LEZEVILLE,52230
FR,MAISONCELLES,52240
FR,MAIZIERES SUR AMANCE,52500
FR,MANOIS,52700
FR,MARAC,52260
FR,MARDOR,52200
FR,MARNAY SUR MARNE,52800
FR,MATHONS,52300
FR,MERREY,52240
FR,MOESLAINS,52100
FR,VAL DE MEUSE,52140
FR,MORANCOURT,52110
FR,MORIONVILLIERS,52700
FR,MUSSEY SUR MARNE,52300
FR,NEUILLY SUR SUIZE,52000
FR,NEUVELLE LES VOISEY,52400
FR,NOGENT,52800
FR,NOIDANT LE ROCHEUX,52200
FR,NULLY,52110
FR,LE PAILLY,52600
FR,PARNOY EN BASSIGNY,52400
FR,PEIGNEY,52200
FR,PERROGNEY LES FONTAINES,52160
FR,POINSENOT,52160
FR,PRASLAY,52160
FR,RACHECOURT SUZEMONT,52130
FR,RIAUCOURT,52000
FR,RIMAUCOURT,52700
FR,RIZAUCOURT BUCHEY,52330
FR,ROCHETAILLEE,52210
FR,ROMAIN SUR MEUSE,52150
FR,ROUGEUX,52500
FR,RUPT,52300
FR,ST BLIN,52700
FR,ST BROINGT LE BOIS,52190
FR,ST CIERGUES,52200
FR,ST THIEBAULT,52150
FR,ST URBAIN MACONCOURT,52300
FR,SERQUEUX,52400
FR,SUZANNECOURT,52300
FR,THILLEUX,52220
FR,TREMILLY,52110
FR,TROISFONTAINES LA VILLE,52130
FR,VAILLANT,52160
FR,VALLEROY,52500
FR,VAUX SUR BLAISE,52130
FR,VECQUEVILLE,52300
FR,VERSEILLES LE BAS,52250
FR,VESAIGNES SOUS LAFAUCHE,52700
FR,VESAIGNES SUR MARNE,52800
FR,VILLEGUSIEN LE LAC,52190
FR,VILLIERS EN LIEU,52100
FR,VILLIERS LE SEC,52000
FR,VIVEY,52160
FR,VONCOURT,52500
FR,AMBRIERES LES VALLEES,53300
FR,AVERTON,53700
FR,BLANDOUET,53270
FR,BRECE,53120
FR,LE BURET,53170
FR,CHALONS DU MAINE,53470
FR,CHAMPFREMONT,53370
FR,LA CHAPELLE CRAONNAISE,53230
FR,CHEMAZE,53200
FR,CHEVAIGNE DU MAINE,53250
FR,CONTEST,53100
FR,COSSE LE VIVIEN,53230
FR,LA CROPTE,53170
FR,DAON,53200
FR,DESERTINES,53190
FR,EPINEUX LE SEGUIN,53340
FR,EVRON,53600
FR,FORCE,53260
FR,LE GENEST ST ISLE,53940
FR,GENNES SUR GLAIZE,53200
FR,GORRON,53120
FR,LA GRAVELLE,53410
FR,GRAZAY,53440
FR,LE HORPS,53640
FR,IZE,53160
FR,JAVRON LES CHAPELLES,53250
FR,JUVIGNE,53380
FR,LANDIVY,53190
FR,LAUBRIERES,53540
FR,LIGNIERES ORGERES,53140
FR,MAISONCELLES DU MAINE,53170
FR,MARCILLE LA VILLE,53440
FR,MONTREUIL POULAY,53640
FR,MOULAY,53100
FR,LE PAS,53300
FR,POMMERIEUX,53400
FR,PORT BRILLET,53410
FR,BREZONS,15230
FR,CARLAT,15130
FR,CASSANIOUZE,15340
FR,CEZENS,15230
FR,CHANTERELLE,15190
FR,CHASTEL SUR MURAT,15300
FR,CHAZELLES,15500
FR,CHEYLADE,15400
FR,CROS DE RONESQUE,15130
FR,LE FAU,15140
FR,FONTANGES,15140
FR,FRIDEFONT,15110
FR,JABRUN,15110
FR,JOURSAC,15170
FR,LACAPELLE BARRES,15230
FR,LANOBRE,15270
FR,LAVASTRIE,15260
FR,LORCIERES,15320
FR,VAL D ARCOMIE,15320
FR,LUGARDE,15190
FR,MARCENAT,15190
FR,MARCHASTEL,15400
FR,MARMANHAC,15250
FR,LE MONTEIL,15240
FR,MONTGRELEIX,15190
FR,NAUCELLES,15250
FR,PEYRUSSE,15170
FR,PIERREFORT,15230
FR,PLEAUX,15700
FR,ST AMANDIN,15190
FR,STE ANASTASIE,15170
FR,ST ANTOINE,15220
FR,ST CLEMENT,15800
FR,ST CONSTANT FOURNOULES,15600
FR,ST GERONS,15150
FR,ST JACQUES DES BLATS,15800
FR,STE MARIE,15230
FR,ST MARTIN CANTALES,15140
FR,ST MARY LE PLAIN,15500
FR,ST PROJET DE SALERS,15140
FR,ST SATURNIN,15190
FR,ST URCIZE,15110
FR,ST VICTOR,15150
FR,SALERS,15140
FR,SALINS,15200
FR,SAUVAT,15240
FR,SEGUR LES VILLAS,15300
FR,SOURNIAC,15200
FR,TRIZAC,15400
FR,VABRES,15100
FR,VALETTE,15400
FR,VEZAC,15130
FR,BESSE,15140
FR,ABZAC,16500
FR,AMBERAC,16140
FR,ANVILLE,16170
FR,AUNAC,16460
FR,BARBEZIEUX ST HILAIRE,16300
FR,BELLON,16210
FR,BENEST,16350
FR,BESSAC,16250
FR,BONNEUIL,16120
FR,BRIE SOUS BARBEZIEUX,16300
FR,CELLEFROUIN,16260
FR,CHALAIS,16210
FR,CHAMPMILLON,16290
FR,CHENON,16460
FR,CHIRAC,16150
FR,CONDEON,16360
FR,CONFOLENS,16500
FR,COUTURE,16460
FR,CRESSAC ST GENIS,16250
FR,CRITEUIL LA MAGDELEINE,16300
FR,DIGNAC,16410
FR,DOUZAT,16290
FR,FOUSSIGNAC,16200
FR,GARDES LE PONTAROUX,16320
FR,GENAC BIGNAC,16170
FR,GONDEVILLE,16200
FR,GRASSAC,16380
FR,HIERSAC,16290
FR,L ISLE D ESPAGNAC,16340
FR,JAVREZAC,16100
FR,LESSAC,16500
FR,LESTERPS,16420
FR,LIGNIERES SONNEVILLE,16130
FR,LUXE,16230
FR,MAGNAC LAVALETTE VILLARS,16320
FR,MAGNAC SUR TOUVRE,16600
FR,MERIGNAC,16200
FR,MESNAC,16370
FR,MONTMERAC,16300
FR,MONTROLLET,16420
FR,MOULIDARS,16290
FR,NANTEUIL EN VALLEE,16700
FR,ST JULIEN DU PINET,43200
FR,ST LAURENT CHABREUGES,43100
FR,ST PAL DE SENOUIRE,43160
FR,ST PAUL DE TARTAS,43420
FR,ST PRIVAT DU DRAGON,43380
FR,STE SIGOLENE,43600
FR,SALETTES,43150
FR,SEMBADEL,43160
FR,SENEUJOLS,43510
FR,TENCE,43190
FR,VALS PRES LE PUY,43750
FR,VERGEZAC,43320
FR,VERNASSAL,43270
FR,LE VERNET,43320
FR,VEZEZOUX,43390
FR,VIELPRAT,43490
FR,AIGREFEUILLE SUR MAINE,44140
FR,ASSERAC,44410
FR,AVESSAC,44460
FR,BOUAYE,44830
FR,BRAINS,44830
FR,CAMPBON,44750
FR,CARQUEFOU,44470
FR,CHEIX EN RETZ,44640
FR,CONQUEREUIL,44290
FR,COUERON,44220
FR,LE CROISIC,44490
FR,FERCE,44660
FR,LE GAVRE,44130
FR,GRAND AUVERNE,44520
FR,GUEMENE PENFAO,44290
FR,HERBIGNAC,44410
FR,ISSE,44520
FR,JOUE SUR ERDRE,44440
FR,LEGE,44650
FR,LIGNE,44850
FR,MARSAC SUR DON,44170
FR,MONTRELAIS,44370
FR,MOUZEIL,44850
FR,NANTES,44000
FR,NOTRE DAME DES LANDES,44130
FR,ORVAULT,44700
FR,OUDON,44521
FR,PIRIAC SUR MER,44420
FR,LA PLAINE SUR MER,44770
FR,PLESSE,44630
FR,PONT ST MARTIN,44860
FR,PORNICHET,44380
FR,QUILLY,44750
FR,REZE,44400
FR,SAFFRE,44390
FR,STE ANNE SUR BRIVET,44160
FR,ST COLOMBAN,44310
FR,ST GILDAS DES BOIS,44530
FR,ST HILAIRE DE CLISSON,44190
FR,ST JEAN DE BOISEAU,44640
FR,ST JULIEN DE CONCELLES,44450
FR,ST NICOLAS DE REDON,44460
FR,ST PHILBERT DE GRAND LIEU,44310
FR,ST SULPICE DES LANDES,44540
FR,LES SORINIERES,44840
FR,SUCE SUR ERDRE,44240
FR,TEILLE,44440
FR,LES TOUCHES,44390
FR,TRANS SUR ERDRE,44440
FR,TREILLIERES,44119
FR,LOIREAUXENCE,44370
FR,VAY,44170
FR,ATTRAY,45170
FR,AUDEVILLE,45300
FR,AUTRY LE CHATEL,45500
FR,BACCON,45130
FR,BARVILLE EN GATINAIS,45340
FR,BATILLY EN GATINAIS,45340
FR,BEAUCHAMPS SUR HUILLARD,45270
FR,BOIGNY SUR BIONNE,45760
FR,BOISMORAND,45290
FR,BRIARRES SUR ESSONNE,45390
FR,LA CHAPELLE ST SEPULCRE,45210
FR,LA CHAPELLE SUR AVEYRON,45230
FR,CHATEAU RENARD,45220
FR,CHEVRY SOUS LE BIGNON,45210
FR,LES CHOUX,45290
FR,CLERY ST ANDRE,45370
FR,COINCES,45310
FR,COMBLEUX,45800
FR,LA COUR MARIGNY,45260
FR,COURTEMPIERRE,45490
FR,COURTENAY,45320
FR,CROTTES EN PITHIVERAIS,45170
FR,DAMMARIE EN PUISAYE,45420
FR,DAMMARIE SUR LOING,45230
FR,DORDIVES,45680
FR,DOUCHY MONTCORBON,45220
FR,EGRY,45340
FR,EPIEDS EN BEAUCE,45130
FR,FERRIERES EN GATINAIS,45210
FR,FOUCHEROLLES,45320
FR,MONTAUBAN,82000
FR,MONTEILS,82300
FR,MONTJOI,82400
FR,NEGREPELISSE,82800
FR,PUYLAGARDE,82160
FR,ST ANTONIN NOBLE VAL,82140
FR,ST CLAIR,82400
FR,ST NICOLAS DE LA GRAVE,82210
FR,ST PAUL D ESPIS,82400
FR,ST PROJET,82160
FR,SISTELS,82340
FR,VALEILLES,82150
FR,VERFEIL,82330
FR,BAGNOLS EN FORET,83600
FR,BANDOL,83150
FR,CAMPS LA SOURCE,83170
FR,LE CANNET DES MAURES,83340
FR,CARNOULES,83660
FR,LE CASTELLET,83330
FR,CHATEAUDOUBLE,83300
FR,CHATEAUVIEUX,83840
FR,CLAVIERS,83830
FR,CORRENS,83570
FR,LA CRAU,83260
FR,CUERS,83390
FR,FORCALQUEIRET,83136
FR,FREJUS,83600
FR,GINASSERVIS,83560
FR,HYERES,83400
FR,MOISSAC BELLEVUE,83630
FR,MONTAUROUX,83440
FR,PIGNANS,83790
FR,PONTEVES,83670
FR,PUGET VILLE,83390
FR,LE REVEST LES EAUX,83200
FR,RIANS,83560
FR,RIBOUX,13780
FR,ST CYR SUR MER,83270
FR,ST PAUL EN FORET,83440
FR,ST RAPHAEL,83530
FR,ST TROPEZ,83990
FR,ST ZACHARIE,83640
FR,SANARY SUR MER,83110
FR,SILLANS LA CASCADE,83690
FR,SOLLIES VILLE,83210
FR,TANNERON,83440
FR,TOURRETTES,83440
FR,VARAGES,83670
FR,LA VERDIERE,83560
FR,ST MANDRIER SUR MER,83430
FR,ALTHEN DES PALUDS,84210
FR,APT,84400
FR,LA BASTIDONNE,84120
FR,BEDARRIDES,84370
FR,BEDOIN,84410
FR,BONNIEUX,84480
FR,CHATEAUNEUF DU PAPE,84230
FR,CRILLON LE BRAVE,84410
FR,FLASSAN,84410
FR,GRILLON,84600
FR,L ISLE SUR LA SORGUE,84800
FR,LAGARDE D APT,84400
FR,LAGARDE PAREOL,84290
FR,MALAUCENE,84340
FR,MALEMORT DU COMTAT,84570
FR,METHAMIS,84570
FR,MODENE,84330
FR,MORIERES LES AVIGNON,84310
FR,PERNES LES FONTAINES,84210
FR,PEYPIN D AIGUES,84240
FR,LE PONTET,84130
FR,SABLET,84110
FR,ST HIPPOLYTE LE GRAVEYRON,84330
FR,SARRIANS,84260
FR,SAUMANE DE VAUCLUSE,84800
FR,SEGURET,84110
FR,SIVERGUES,84400
FR,SUZETTE,84190
FR,VELLERON,84740
FR,VITROLLES EN LUBERON,84240
FR,L AIGUILLON SUR MER,85460
FR,AUBIGNY LES CLOUZEAUX,85430
FR,AUZAY,85200
FR,AVRILLE,85440
FR,BARBATRE,85630
FR,BELLEVIGNY,85170
FR,BOURNEAU,85200
FR,LA CAILLERE ST HILAIRE,85410
FR,CEZAIS,85410
FR,CHAILLE LES MARAIS,85450
FR,LA CHAIZE LE VICOMTE,85310
FR,CHALLANS,85300
FR,CHAMPAGNE LES MARAIS,85450
FR,CHATEAUNEUF,85710
FR,CHAUCHE,85140
FR,COEX,85220
FR,LA COPECHAGNIERE,85260
FR,CURZON,85540
FR,LES EPESSES,85590
FR,QUEBRIAC,35190
FR,REDON,35600
FR,RENAC,35660
FR,ROZ LANDRIEUX,35120
FR,ST ARMEL,35230
FR,ST AUBIN D AUBIGNE,35250
FR,ST BRIEUC DES IFFS,35630
FR,STE COLOMBE,35134
FR,ST GANTON,35550
FR,ST GEORGES DE REINTEMBAULT,35420
FR,ST JEAN SUR VILAINE,35220
FR,ST LUNAIRE,35800
FR,ST MALO,35400
